employee_id,name,age,gender,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time,attrition,company_health_score
EMP_01011,Jessica Clark,42,Male,Legal,Compliance Officer,2,3,3,2,3,8468,17,1,0,0,8,27,Travel_Rarely,No,No,85.7
EMP_01012,Steven White,35,Female,Legal,Paralegal,1,3,3,3,3,5712,18,0,1,0,6,1,Travel_Frequently,No,No,65.6
EMP_01013,Patricia Jackson,23,Male,Finance,Financial Analyst,2,4,3,3,3,7186,21,1,0,0,0,11,Travel_Rarely,No,No,95.0
EMP_01014,Donald Hill,28,Female,Operations,Process Engineer,1,4,2,3,2,5519,21,0,0,0,1,28,Travel_Frequently,No,Yes,25.6
EMP_01015,Anthony Wilson,40,Male,Customer Service,Support Specialist,1,4,2,3,3,5841,23,0,0,0,3,11,Travel_Rarely,Yes,Yes,69.2
EMP_01016,Margaret Davis,37,Female,IT,Security Analyst,1,4,3,3,3,6183,22,0,2,2,2,23,Travel_Rarely,No,No,65.6
EMP_01017,Robert Ramirez,55,Female,Sales,Sales Representative,4,4,4,3,3,16653,17,3,16,2,27,2,Travel_Rarely,No,No,50.3
EMP_01018,Deborah King,51,Male,Engineering,Engineering Manager,2,4,4,3,3,9387,17,1,10,9,12,15,Travel_Rarely,No,No,53.3
EMP_01019,Sandra Johnson,28,Female,Research & Development,R&D Manager,1,3,2,2,2,4536,17,0,1,1,2,23,Travel_Rarely,Yes,Yes,32.2
EMP_01020,Deborah Moore,44,Male,Marketing,Marketing Specialist,3,4,2,3,3,11578,18,1,14,7,19,25,Travel_Rarely,Yes,Yes,45.6
EMP_01021,Joseph Scott,39,Female,Legal,Compliance Officer,3,4,3,4,3,12290,20,1,10,3,15,13,Non-Travel,No,No,71.4
EMP_01022,Donna Robinson,25,Male,Human Resources,Training Coordinator,1,4,3,3,2,5273,21,0,0,0,0,3,Travel_Rarely,No,No,51.7
EMP_01023,Susan Flores,47,Female,Operations,Operations Manager,2,4,3,4,3,8722,21,0,1,0,9,16,Non-Travel,No,No,61.6
EMP_01024,Daniel Perez,42,Male,Research & Development,Lab Technician,2,4,2,3,2,8015,21,1,1,1,8,22,Travel_Rarely,Yes,Yes,76.6
EMP_01025,Donna Clark,25,Male,Legal,Legal Counsel,1,4,3,3,3,5951,20,0,1,1,3,14,Non-Travel,Yes,No,93.1
EMP_01026,William Gonzalez,39,Female,Customer Service,Service Representative,3,4,3,3,3,10765,19,1,4,2,12,28,Non-Travel,Yes,No,69.9
EMP_01027,Charles Nguyen,49,Female,Research & Development,R&D Manager,3,4,2,3,2,11628,19,2,13,7,15,10,Travel_Rarely,Yes,No,62.7
EMP_01028,Emily Anderson,34,Female,Sales,Business Development,2,3,2,3,2,8182,19,1,1,1,3,24,Travel_Frequently,No,Yes,40.2
EMP_01029,Andrew Robinson,35,Female,Customer Service,Service Representative,2,4,3,4,3,8866,20,1,1,1,5,22,Travel_Rarely,No,No,73.0
EMP_01030,Karen Taylor,26,Male,Human Resources,Recruiter,1,4,2,3,3,5984,23,0,0,0,0,13,Travel_Frequently,No,No,43.6
EMP_01031,Brian Thompson,29,Female,Customer Service,Support Specialist,1,4,4,4,4,7666,23,0,3,3,5,3,Non-Travel,No,No,57.4
EMP_01032,Linda Lewis,59,Male,Operations,Process Engineer,5,4,3,3,3,16571,18,3,6,1,34,11,Travel_Rarely,Yes,No,32.0
EMP_01033,Sandra Lee,45,Male,IT,System Administrator,3,4,4,3,3,12513,19,2,16,1,18,23,Non-Travel,No,No,69.2
EMP_01034,Andrew Torres,28,Female,Human Resources,Training Coordinator,1,3,3,4,4,5231,17,0,0,0,2,26,Travel_Rarely,No,No,73.6
EMP_01035,Thomas Taylor,40,Female,Human Resources,HR Specialist,3,4,3,4,4,11346,21,1,8,4,9,14,Non-Travel,No,No,53.3
EMP_01036,Elizabeth Sanchez,29,Male,Operations,Process Engineer,1,4,4,4,4,6004,21,0,4,1,7,9,Non-Travel,No,No,90.3
EMP_01037,Christopher Wilson,38,Male,Legal,Legal Counsel,3,4,3,3,3,11000,19,1,7,2,7,23,Travel_Rarely,No,No,39.9
EMP_01038,Paul Taylor,27,Female,Finance,Controller,1,4,1,3,2,5414,23,0,1,1,5,28,Travel_Rarely,Yes,Yes,11.6
EMP_01039,Nancy Moore,45,Male,Engineering,Mechanical Engineer,4,4,3,3,3,13969,20,3,12,12,13,5,Travel_Rarely,Yes,No,66.0
EMP_01040,Richard Garcia,43,Male,Human Resources,Training Coordinator,2,4,3,3,2,10013,19,1,9,8,10,10,Travel_Frequently,No,No,80.8
EMP_01041,Dorothy Brown,46,Male,Engineering,Engineering Manager,3,4,3,4,3,10681,20,2,6,4,14,24,Travel_Rarely,No,No,92.3
EMP_01042,Thomas Clark,38,Male,Customer Service,Service Representative,1,4,4,4,3,5820,22,0,1,1,3,4,Travel_Rarely,No,No,53.7
EMP_01043,Michael Clark,32,Male,Sales,Business Development,1,4,2,3,2,6794,24,1,0,0,4,29,Travel_Rarely,Yes,Yes,57.4
EMP_01044,Andrew Clark,31,Female,Human Resources,Training Coordinator,2,4,3,3,3,8595,20,0,0,0,3,7,Travel_Rarely,No,No,61.3
EMP_01045,Jessica Smith,30,Male,Operations,Quality Specialist,2,4,4,3,3,7583,21,0,4,2,6,15,Travel_Rarely,No,No,58.9
EMP_01046,Brian Wilson,38,Male,Research & Development,Lab Technician,3,3,2,3,2,11026,17,2,10,6,10,16,Travel_Rarely,Yes,Yes,53.9
EMP_01047,Kenneth Davis,39,Female,Human Resources,Training Coordinator,1,4,4,4,4,7152,23,0,4,2,7,11,Non-Travel,No,No,73.7
EMP_01048,William Young,47,Female,Research & Development,Product Developer,4,4,4,4,4,15194,20,2,21,17,21,4,Travel_Rarely,No,No,33.6
EMP_01049,George Wright,23,Female,Engineering,Software Engineer,1,4,3,3,3,6462,22,1,0,0,0,1,Travel_Rarely,No,No,88.6
EMP_01050,Donna Martinez,32,Female,Human Resources,Recruiter,2,3,3,1,2,8512,16,2,8,8,10,12,Travel_Rarely,Yes,No,86.8
EMP_01051,Amanda Clark,54,Female,Legal,Legal Counsel,3,4,2,2,2,12271,19,2,13,6,19,8,Travel_Rarely,Yes,No,50.7
EMP_01052,William Garcia,56,Female,Sales,Business Development,5,3,3,3,3,17564,15,3,23,17,31,27,Travel_Frequently,No,No,69.1
EMP_01053,Carol Lopez,57,Female,Finance,Finance Manager,5,4,4,4,3,19787,19,3,33,1,35,20,Travel_Rarely,No,No,70.9
EMP_01054,Joshua Garcia,33,Female,Customer Service,Service Representative,2,4,4,4,4,7839,21,1,3,1,3,3,Travel_Rarely,No,No,66.7
EMP_01055,Joseph Lopez,27,Female,Marketing,Marketing Manager,2,3,2,3,2,7643,16,1,0,0,1,22,Non-Travel,Yes,Yes,28.1
EMP_01056,Joseph Clark,29,Male,Operations,Process Engineer,2,4,3,4,4,8231,22,2,4,4,6,18,Travel_Rarely,No,No,49.9
EMP_01057,Amanda Torres,27,Female,Sales,Business Development,1,4,4,3,3,5621,21,0,0,0,1,4,Travel_Rarely,No,No,61.5
EMP_01058,Donna Rodriguez,58,Female,Sales,Sales Representative,5,3,1,2,2,17712,15,3,24,17,27,12,Travel_Frequently,Yes,Yes,59.1
EMP_01059,Timothy Perez,55,Male,Research & Development,Lab Technician,3,3,2,2,2,9134,18,1,1,1,6,22,Travel_Rarely,Yes,Yes,47.8
EMP_01060,Margaret Lewis,52,Female,Marketing,Content Creator,4,4,2,4,2,16522,20,2,22,4,26,19,Non-Travel,Yes,No,55.3
EMP_01061,Joshua Hill,49,Male,Operations,Process Engineer,3,3,2,3,3,12243,17,1,9,8,19,17,Travel_Frequently,Yes,Yes,51.9
EMP_01062,Sandra Harris,35,Male,IT,Network Engineer,1,4,3,4,3,7424,24,0,7,7,7,15,Travel_Rarely,No,No,10.7
EMP_01063,Donna Hernandez,40,Female,Research & Development,Lab Technician,2,4,3,3,3,8340,18,1,7,3,8,21,Travel_Rarely,No,No,82.7
EMP_01064,Jessica Sanchez,53,Male,Marketing,Content Creator,5,4,4,3,3,16720,20,3,7,6,20,26,Travel_Frequently,No,No,30.7
EMP_01065,Patricia Gonzalez,52,Male,Finance,Financial Analyst,3,4,3,3,4,10361,18,2,10,6,12,5,Travel_Rarely,No,No,55.5
EMP_01066,Emily Flores,41,Male,Legal,Contract Specialist,2,3,3,3,2,8397,17,0,1,0,7,12,Travel_Rarely,No,No,41.8
EMP_01067,Betty Thomas,53,Female,Legal,Contract Specialist,1,3,2,2,2,6036,18,1,0,0,6,25,Travel_Rarely,Yes,Yes,14.7
EMP_01068,Daniel Ramirez,35,Male,Research & Development,Lab Technician,1,3,2,3,3,5953,18,0,1,0,2,15,Travel_Rarely,Yes,Yes,58.9
EMP_01069,Margaret Smith,37,Female,Engineering,Mechanical Engineer,3,4,3,3,3,11184,19,1,5,3,14,6,Travel_Rarely,Yes,No,53.6
EMP_01070,Anthony Taylor,53,Female,Engineering,Mechanical Engineer,4,4,4,4,4,14084,17,1,3,1,23,4,Travel_Rarely,No,No,68.2
EMP_01071,Emily Scott,36,Female,Sales,Account Manager,3,4,3,3,3,10853,17,2,6,4,6,22,Travel_Frequently,No,No,61.2
EMP_01072,Timothy Harris,50,Female,Operations,Quality Specialist,4,4,3,3,3,13913,19,2,0,0,24,15,Travel_Rarely,No,No,70.6
EMP_01073,Charles Moore,39,Female,Engineering,Engineering Manager,3,3,3,3,3,10643,17,3,6,1,10,23,Travel_Rarely,No,No,63.4
EMP_01074,William Nguyen,33,Male,Operations,Operations Manager,2,4,3,3,3,8582,22,1,2,1,7,4,Travel_Rarely,Yes,No,38.9
EMP_01075,Kevin Wright,30,Female,Engineering,Technical Lead,1,4,3,4,3,7070,23,1,0,0,1,18,Travel_Rarely,No,No,79.9
EMP_01076,Thomas Gonzalez,45,Female,Operations,Quality Specialist,2,4,4,4,3,8075,22,1,2,2,12,17,Travel_Rarely,No,No,53.1
EMP_01077,Kevin Perez,40,Male,Legal,Legal Counsel,1,4,3,4,3,6732,23,0,1,1,2,14,Travel_Rarely,No,No,34.0
EMP_01078,Emily Martin,36,Male,Operations,Process Engineer,3,4,3,3,3,11265,18,1,7,2,10,13,Travel_Rarely,No,No,54.3
EMP_01079,Daniel Sanchez,50,Female,Customer Service,Support Lead,1,3,2,2,2,5551,20,1,0,0,1,8,Travel_Rarely,Yes,Yes,65.0
EMP_01080,Kenneth Wilson,22,Male,Legal,Compliance Officer,1,4,3,3,3,4871,22,0,0,0,0,23,Travel_Rarely,No,No,77.3
EMP_01081,Kenneth Martinez,25,Female,Operations,Process Engineer,1,4,4,4,4,6725,20,0,2,1,2,10,Travel_Rarely,No,No,55.7
EMP_01082,Christopher Torres,58,Male,Finance,Accountant,2,3,3,3,3,8394,19,1,6,2,13,13,Travel_Rarely,No,No,55.7
EMP_01083,Melissa Torres,47,Female,Engineering,Engineering Manager,1,4,3,3,2,7117,20,0,3,3,3,25,Travel_Rarely,Yes,No,56.2
EMP_01084,Jessica King,42,Male,Engineering,Engineering Manager,2,4,3,3,3,8507,19,0,4,1,9,19,Travel_Rarely,Yes,No,95.0
EMP_01085,George Flores,22,Female,Customer Service,Customer Success Manager,1,4,3,3,4,6517,24,0,0,0,0,2,Travel_Rarely,No,No,68.9
EMP_01086,Mary Robinson,44,Male,Human Resources,Recruiter,2,4,3,3,3,7568,21,0,1,1,4,2,Non-Travel,No,No,69.7
EMP_01087,Deborah Walker,38,Male,Sales,Sales Representative,1,3,2,3,2,5313,16,0,2,1,4,16,Travel_Rarely,Yes,Yes,56.5
EMP_01088,Barbara Walker,44,Male,Finance,Accountant,4,4,2,3,2,14495,18,2,14,4,20,21,Travel_Rarely,Yes,Yes,42.3
EMP_01089,Jennifer Martin,23,Male,Customer Service,Customer Success Manager,2,4,4,4,4,6987,22,1,0,0,0,14,Travel_Rarely,No,No,57.3
EMP_01090,Ashley Jackson,42,Female,Operations,Operations Manager,2,4,3,4,3,8570,19,1,4,2,8,28,Travel_Rarely,No,No,58.5
EMP_01091,Paul Martinez,43,Female,Sales,Sales Representative,1,4,2,3,2,6644,21,1,0,0,0,25,Travel_Frequently,No,No,60.7
EMP_01092,Donald Sanchez,33,Male,Customer Service,Support Lead,2,4,2,2,3,7700,20,1,3,2,3,13,Travel_Rarely,Yes,Yes,37.3
EMP_01093,Ashley Lopez,24,Female,Operations,Process Engineer,2,3,3,3,3,7336,21,0,1,1,1,7,Travel_Rarely,No,No,75.1
EMP_01094,Jessica Hernandez,58,Male,Legal,Paralegal,4,3,3,3,3,15267,13,3,7,6,26,1,Travel_Rarely,No,No,62.9
EMP_01095,Nancy White,48,Male,Finance,Accountant,2,4,4,4,4,7935,19,1,0,0,3,1,Travel_Rarely,No,No,75.2
EMP_01096,Charles Taylor,45,Female,Customer Service,Service Representative,4,4,4,4,3,15067,18,3,9,6,22,18,Travel_Rarely,No,No,60.5
EMP_01097,Joseph Rodriguez,51,Female,IT,Security Analyst,1,4,2,3,3,6326,21,0,0,0,3,10,Travel_Rarely,No,No,63.4
EMP_01098,Steven Allen,47,Female,Engineering,Software Engineer,2,4,2,3,2,9951,21,1,0,0,16,5,Travel_Rarely,Yes,Yes,5.0
EMP_01099,Joseph Wright,27,Male,Legal,Compliance Officer,2,4,2,3,2,7392,20,1,0,0,0,3,Travel_Frequently,No,No,78.5
EMP_01100,Mark Miller,39,Male,Marketing,Marketing Specialist,2,4,4,3,3,9861,22,1,5,5,14,14,Travel_Rarely,No,No,68.2
EMP_01101,Charles Smith,55,Female,Sales,Business Development,4,4,3,3,3,15357,19,3,6,2,23,17,Non-Travel,No,No,80.0
EMP_01102,Mary Wilson,32,Male,Human Resources,Recruiter,2,4,4,3,4,8953,19,1,8,4,9,1,Travel_Rarely,No,No,9.9
EMP_01103,Daniel Young,58,Male,Research & Development,Product Developer,5,4,2,3,3,19163,18,3,25,12,34,13,Travel_Frequently,Yes,Yes,75.6
EMP_01104,Michael King,24,Female,Customer Service,Support Specialist,1,4,3,4,3,5624,21,1,2,1,2,13,Non-Travel,No,No,59.5
EMP_01105,Barbara Garcia,34,Female,Engineering,Engineering Manager,2,3,3,3,3,8934,19,0,4,0,8,2,Travel_Frequently,No,No,81.9
EMP_01106,Paul Walker,35,Male,Finance,Financial Analyst,3,3,1,2,2,9229,18,1,1,1,11,26,Travel_Frequently,Yes,Yes,19.3
EMP_01107,Donald Jones,45,Male,Marketing,Marketing Specialist,1,4,3,4,3,5854,23,0,2,1,2,7,Travel_Rarely,No,No,73.0
EMP_01108,Jennifer Thomas,28,Female,IT,Security Analyst,1,4,3,4,4,6875,20,0,2,1,4,4,Travel_Rarely,No,No,43.0
EMP_01109,Daniel Flores,30,Male,Finance,Finance Manager,3,4,4,4,3,10340,20,1,3,3,8,4,Non-Travel,No,No,50.8
EMP_01110,Joseph Davis,47,Male,IT,System Administrator,2,4,4,4,4,7916,19,1,6,3,9,15,Non-Travel,No,No,95.0
EMP_01111,Melissa Miller,32,Male,Research & Development,Product Developer,2,3,3,2,3,7849,18,1,1,0,10,21,Travel_Rarely,Yes,Yes,34.6
EMP_01112,Mary Taylor,55,Female,Sales,Business Development,3,4,4,4,4,11500,22,1,8,5,17,8,Travel_Rarely,No,No,65.9
EMP_01113,Christopher Harris,55,Female,Human Resources,Recruiter,4,3,2,2,2,14095,12,2,9,9,15,23,Travel_Frequently,Yes,Yes,53.7
EMP_01114,Carol Nguyen,33,Male,Sales,Sales Director,1,4,4,3,3,6625,21,0,2,0,3,8,Travel_Rarely,No,No,70.9
EMP_01115,Joseph Flores,43,Male,Sales,Account Manager,2,4,3,3,3,8286,21,1,1,0,2,6,Travel_Rarely,No,No,64.7
EMP_01116,Ashley Williams,34,Female,Marketing,Marketing Specialist,2,4,3,3,3,8891,22,1,11,1,11,19,Travel_Rarely,No,No,68.6
EMP_01117,George Garcia,35,Female,Marketing,Marketing Specialist,2,3,2,3,2,9032,16,0,10,8,10,23,Travel_Rarely,Yes,Yes,81.3
EMP_01118,Sandra Young,47,Female,Human Resources,HR Specialist,2,4,2,3,2,9643,20,1,1,0,10,22,Travel_Rarely,No,No,61.0
EMP_01119,Richard Hernandez,33,Male,Research & Development,Lab Technician,3,4,2,3,2,11087,20,1,0,0,11,17,Travel_Frequently,No,No,65.6
EMP_01120,Nancy Scott,27,Female,Human Resources,HR Specialist,1,4,3,3,3,5525,22,0,1,1,1,26,Travel_Rarely,No,No,80.9
EMP_01121,Barbara Clark,31,Female,Customer Service,Support Specialist,2,4,3,4,4,9221,21,0,6,6,7,25,Non-Travel,No,No,81.9
EMP_01122,Daniel Jones,57,Female,Marketing,Marketing Specialist,3,4,3,4,3,11019,21,2,8,6,16,9,Travel_Rarely,No,No,83.4
EMP_01123,Emily King,31,Male,Operations,Operations Manager,2,4,3,4,3,7715,22,1,1,0,6,19,Non-Travel,No,No,73.5
EMP_01124,Mark Davis,35,Female,Customer Service,Support Lead,1,3,1,2,1,4100,17,0,0,0,0,3,Travel_Frequently,Yes,Yes,17.4
EMP_01125,Linda Taylor,45,Male,Customer Service,Customer Success Manager,3,3,3,3,2,11082,16,1,8,5,14,3,Travel_Frequently,Yes,No,91.4
EMP_01126,Betty Thompson,25,Male,Research & Development,Lab Technician,1,4,3,3,2,6409,22,0,2,1,2,13,Non-Travel,Yes,No,41.4
EMP_01127,Richard Lee,32,Male,Engineering,Mechanical Engineer,2,4,3,3,4,8131,20,1,1,0,10,21,Travel_Rarely,No,No,67.4
EMP_01128,Joseph Ramirez,28,Female,Legal,Contract Specialist,1,4,3,3,3,5894,21,0,1,0,2,17,Travel_Rarely,No,No,48.4
EMP_01129,Michelle Clark,57,Male,Marketing,Content Creator,2,3,2,2,2,6846,15,1,1,1,2,5,Travel_Rarely,Yes,Yes,36.8
EMP_01130,James Flores,57,Female,Engineering,Mechanical Engineer,1,4,1,3,2,5595,23,0,1,1,2,22,Travel_Rarely,Yes,Yes,43.9
EMP_01131,Mary Flores,50,Male,IT,Security Analyst,2,4,3,2,4,7282,24,1,0,0,4,18,Travel_Frequently,No,No,67.8
EMP_01132,Mary Lee,31,Male,Customer Service,Support Specialist,1,4,3,3,3,6774,21,0,2,1,2,22,Travel_Rarely,No,No,69.6
EMP_01133,Jennifer Brown,45,Male,Finance,Financial Analyst,3,4,4,4,3,12215,21,2,14,11,19,18,Travel_Rarely,No,No,91.0
EMP_01134,Paul Robinson,47,Female,Research & Development,Lab Technician,2,4,3,4,4,8120,23,1,3,2,5,26,Non-Travel,No,No,70.2
EMP_01135,Jennifer Flores,55,Male,Engineering,Technical Lead,1,4,4,3,3,6034,20,0,3,3,4,11,Travel_Rarely,No,No,57.6
EMP_01136,Thomas Gonzalez,27,Male,Research & Development,Product Developer,1,3,2,3,3,5418,19,0,0,0,0,1,Travel_Frequently,No,No,79.4
EMP_01137,Joseph Jackson,49,Male,Finance,Finance Manager,3,4,4,4,4,12484,22,1,7,0,10,18,Travel_Rarely,No,No,83.4
EMP_01138,William Taylor,29,Male,Finance,Financial Analyst,2,4,3,3,3,9661,20,0,1,0,4,29,Travel_Rarely,No,No,39.9
EMP_01139,David Williams,43,Female,Research & Development,Research Scientist,3,4,3,3,2,9818,20,2,0,0,6,3,Non-Travel,No,No,72.8
EMP_01140,Charles Clark,55,Male,IT,Network Engineer,3,4,3,3,4,12680,22,1,16,3,16,29,Travel_Frequently,No,No,74.6
EMP_01141,Joshua Anderson,24,Male,IT,Security Analyst,1,3,2,3,2,5807,17,0,0,0,0,23,Travel_Rarely,No,No,56.6
EMP_01142,Thomas Young,27,Female,IT,System Administrator,2,4,3,3,3,8744,20,1,1,0,4,2,Travel_Rarely,No,No,86.8
EMP_01143,Paul King,52,Male,Finance,Controller,2,4,1,3,2,7812,20,0,0,0,0,16,Travel_Rarely,Yes,Yes,35.3
EMP_01144,Amanda Allen,22,Male,Human Resources,HR Specialist,1,4,3,3,3,6294,24,0,0,0,0,10,Travel_Rarely,No,No,64.3
EMP_01145,George Taylor,48,Male,Marketing,Brand Strategist,2,4,4,3,4,8598,22,1,4,4,5,19,Travel_Rarely,No,No,58.9
EMP_01146,Karen Gonzalez,41,Male,Marketing,Marketing Manager,3,4,3,4,3,10653,21,2,6,2,11,23,Travel_Rarely,No,No,62.3
EMP_01147,Barbara Robinson,35,Female,Finance,Controller,3,4,3,3,3,11691,21,2,6,2,11,11,Travel_Rarely,No,No,42.3
EMP_01148,Emily Allen,54,Male,Marketing,Marketing Manager,2,4,3,3,3,9074,19,1,0,0,13,14,Travel_Rarely,No,No,36.1
EMP_01149,William Martin,54,Male,Engineering,Technical Lead,1,4,4,4,4,6232,22,1,2,0,2,2,Travel_Rarely,No,No,90.7
EMP_01150,Barbara Scott,34,Female,Finance,Finance Manager,2,3,4,4,4,7378,17,1,4,1,7,1,Travel_Rarely,No,No,46.8
EMP_01151,Susan Garcia,22,Male,Customer Service,Support Specialist,1,3,1,2,1,4770,18,0,0,0,0,23,Travel_Frequently,Yes,Yes,20.2
EMP_01152,Mark Scott,26,Female,Legal,Legal Counsel,1,4,3,3,2,5601,21,0,1,0,1,11,Non-Travel,Yes,No,23.2
EMP_01153,Amanda Brown,26,Female,Engineering,Technical Lead,1,4,3,3,3,6148,23,0,1,0,1,26,Non-Travel,No,No,50.5
EMP_01154,Thomas Miller,59,Male,Engineering,Software Engineer,5,4,4,3,4,18429,21,3,4,0,35,17,Travel_Rarely,No,No,38.2
EMP_01155,Jessica Perez,44,Male,Operations,Operations Manager,4,4,4,4,4,15619,18,3,20,13,21,12,Non-Travel,No,No,91.6
EMP_01156,Joseph Williams,47,Male,Marketing,Marketing Specialist,2,4,3,3,3,8362,22,1,4,3,6,26,Travel_Rarely,No,No,80.2
EMP_01157,Betty Williams,30,Male,Sales,Sales Director,2,3,2,2,2,7119,17,1,1,1,5,2,Travel_Rarely,Yes,Yes,25.6
EMP_01158,Barbara Smith,54,Male,Sales,Account Manager,3,4,3,4,3,12820,21,1,10,0,17,25,Non-Travel,No,No,95.0
EMP_01159,Robert Moore,49,Female,Marketing,Brand Strategist,4,4,4,4,4,15623,20,3,16,15,26,3,Travel_Rarely,No,No,79.7
EMP_01160,Kevin Walker,50,Male,Sales,Sales Director,5,4,3,4,4,15591,18,3,18,9,27,28,Travel_Rarely,No,No,56.2
EMP_01161,Robert Johnson,39,Male,Human Resources,Recruiter,2,4,4,4,3,8937,20,1,2,1,6,17,Travel_Rarely,No,No,17.0
EMP_01162,Thomas Clark,48,Male,Operations,Operations Analyst,1,3,3,4,3,5456,18,0,0,0,0,14,Travel_Rarely,No,No,95.0
EMP_01163,Donna Allen,42,Female,Sales,Account Manager,1,3,2,3,2,3942,19,1,0,0,0,19,Travel_Frequently,No,Yes,13.0
EMP_01164,Sarah Miller,36,Female,Customer Service,Support Specialist,1,4,2,2,3,6004,22,0,0,0,0,24,Travel_Rarely,No,No,32.4
EMP_01165,Mary Garcia,44,Male,Operations,Operations Manager,3,3,3,3,3,12202,21,1,16,14,17,9,Travel_Rarely,Yes,No,80.4
EMP_01166,Patricia Wright,34,Female,Engineering,Engineering Manager,2,4,3,4,2,7881,22,1,2,0,9,3,Travel_Rarely,Yes,No,95.0
EMP_01167,Susan Allen,58,Male,Research & Development,Product Developer,5,3,1,3,3,18454,13,3,15,8,30,29,Travel_Rarely,Yes,Yes,62.9
EMP_01168,Margaret Perez,49,Female,IT,Network Engineer,2,4,3,4,4,8294,23,0,3,0,3,16,Travel_Rarely,No,No,72.2
EMP_01169,Daniel Allen,50,Female,Operations,Operations Manager,1,3,2,3,2,5060,19,0,0,0,1,9,Travel_Frequently,No,Yes,48.7
EMP_01170,John Brown,49,Female,Customer Service,Customer Success Manager,2,4,4,4,3,7600,21,1,2,1,4,27,Travel_Rarely,No,No,77.4
EMP_01171,Lisa Thomas,39,Male,Sales,Account Manager,3,4,4,3,3,10835,18,2,5,1,11,2,Travel_Rarely,No,No,75.7
EMP_01172,Margaret Robinson,58,Male,IT,System Administrator,2,3,2,3,2,6935,17,1,0,0,0,25,Travel_Rarely,Yes,Yes,43.1
EMP_01173,Sandra Hernandez,29,Female,Operations,Quality Specialist,2,4,3,3,3,8696,23,2,4,0,5,1,Travel_Rarely,Yes,No,63.9
EMP_01174,Thomas Walker,43,Male,Engineering,Mechanical Engineer,4,4,3,4,3,14366,20,3,15,9,19,20,Non-Travel,No,No,60.9
EMP_01175,David Lee,24,Male,Sales,Account Manager,1,4,3,3,2,5382,24,1,0,0,0,2,Travel_Frequently,No,No,48.4
EMP_01176,Anthony Walker,33,Female,IT,Network Engineer,2,4,4,4,4,9045,23,1,7,1,8,5,Travel_Rarely,No,No,56.9
EMP_01177,Emily Jackson,43,Female,Sales,Business Development,2,4,4,4,3,8928,21,0,4,4,12,10,Non-Travel,No,No,31.5
EMP_01178,Jessica Anderson,40,Female,Finance,Controller,2,4,4,4,4,10040,16,1,8,2,17,6,Non-Travel,No,No,60.2
EMP_01179,Christopher Rodriguez,57,Female,Human Resources,Training Coordinator,3,4,3,4,3,11018,19,1,0,0,8,2,Travel_Rarely,No,No,44.2
EMP_01180,Ashley Rodriguez,45,Female,Research & Development,R&D Manager,1,3,3,3,3,5859,16,0,4,0,5,20,Travel_Rarely,No,No,42.1
EMP_01181,Steven Walker,37,Male,IT,Network Engineer,1,3,3,3,2,5124,20,0,0,0,0,23,Travel_Rarely,No,No,65.2
EMP_01182,Timothy Jones,38,Female,IT,System Administrator,2,4,2,3,2,8502,22,0,3,1,11,10,Travel_Rarely,Yes,No,87.1
EMP_01183,Donna Brown,45,Female,Operations,Operations Manager,4,3,3,3,3,14383,15,2,9,3,20,21,Non-Travel,No,No,78.5
EMP_01184,Thomas Davis,52,Female,Human Resources,HR Manager,2,3,3,3,2,5986,17,1,0,0,0,10,Travel_Frequently,No,No,33.7
EMP_01185,William Davis,32,Male,IT,IT Manager,2,3,3,3,3,7422,19,1,4,3,5,7,Travel_Rarely,Yes,No,44.2
EMP_01186,John Allen,44,Male,Human Resources,Training Coordinator,4,4,3,3,2,14388,18,2,13,9,16,25,Travel_Rarely,Yes,No,78.9
EMP_01187,Patricia Thomas,43,Female,Finance,Controller,3,4,3,3,2,11230,18,1,1,1,17,16,Travel_Frequently,No,No,44.3
EMP_01188,Paul Flores,22,Male,Operations,Operations Analyst,2,3,2,3,2,7530,15,0,0,0,0,1,Travel_Rarely,Yes,Yes,34.0
EMP_01189,Kevin Garcia,56,Male,Operations,Process Engineer,5,3,3,3,3,18124,15,3,25,14,32,21,Travel_Rarely,No,No,71.9
EMP_01190,Deborah Clark,43,Female,Operations,Operations Manager,2,4,3,4,3,9277,20,0,6,5,15,12,Travel_Frequently,No,No,44.6
EMP_01191,William Moore,31,Male,Research & Development,R&D Manager,2,4,3,4,4,8727,22,1,4,3,9,3,Non-Travel,No,No,63.9
EMP_01192,Amanda Thomas,46,Male,Sales,Account Manager,4,4,3,3,3,13345,19,3,3,0,24,7,Non-Travel,Yes,No,38.0
EMP_01193,Elizabeth Scott,47,Male,Marketing,Marketing Manager,4,4,3,4,4,14745,17,3,17,8,24,10,Travel_Rarely,No,No,51.2
EMP_01194,Melissa Flores,56,Male,Engineering,Engineering Manager,2,4,3,4,4,10308,20,0,7,5,15,1,Travel_Rarely,No,No,67.8
EMP_01195,Melissa Wright,23,Female,Sales,Sales Director,1,3,2,3,1,5045,17,0,0,0,0,22,Travel_Rarely,Yes,Yes,9.3
EMP_01196,Daniel Davis,37,Male,Human Resources,HR Specialist,1,4,3,3,3,6302,21,0,0,0,6,7,Travel_Rarely,No,No,69.9
