employee_id,name,gender,department,job_role,age,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time,attrition
EMP_00767,Deborah Scott,Female,Engineering,DevOps Engineer,38,4,3,3,4,2,14393,25,2,15,8,17,4,Travel_Frequently,No,No
EMP_01571,George Lewis,Male,Human Resources,HR Manager,43,1,3,2,2,2,9302,13,0,1,1,9,13,Travel_Rarely,No,No
EMP_00959,Betty Martin,Male,Product,Product Analyst,32,2,3,3,4,3,6896,17,3,8,2,11,17,Travel_Frequently,No,No
EMP_01186,Timothy Brown,Male,Customer Service,Service Manager,27,1,3,3,2,4,4132,13,1,2,1,2,15,Travel_Rarely,No,No
EMP_01926,Timothy Green,Female,Research & Development,R&D Manager,32,3,2,1,1,2,3626,11,1,3,1,5,28,Travel_Rarely,No,Yes
EMP_00032,Patricia Martinez,Female,Quality Assurance,QA Engineer,35,4,4,4,4,4,11500,19,0,8,6,10,7,Non-Travel,No,No
EMP_00416,Michael Martin,Male,Finance,Controller,50,5,3,2,3,2,12771,22,1,15,5,20,4,Travel_Rarely,No,No
EMP_01865,Margaret Anderson,Male,Research & Development,R&D Manager,31,2,1,2,3,1,3740,15,0,2,0,10,29,Travel_Frequently,No,Yes
EMP_00086,Susan Nelson,Male,Quality Assurance,Quality Manager,39,2,3,3,4,3,11918,18,1,3,1,18,15,Travel_Frequently,No,No
EMP_01486,Kenneth Hall,Female,Supply Chain,Supply Chain Analyst,33,3,2,4,2,3,4613,15,1,10,3,10,20,Travel_Rarely,No,No
EMP_01389,Edward Scott,Female,Engineering,DevOps Engineer,48,2,2,3,3,4,7328,13,1,8,3,22,16,Travel_Rarely,No,No
EMP_01719,Melissa Hall,Male,Engineering,Senior Engineer,28,3,1,2,3,2,6534,13,1,5,0,7,14,Travel_Rarely,Yes,Yes
EMP_00271,Christopher Martinez,Male,Operations,Process Engineer,32,3,4,4,3,4,12694,13,0,4,2,11,19,Non-Travel,No,No
EMP_01379,William Hill,Male,Product,UX Designer,47,1,2,2,3,3,8508,22,1,3,2,8,12,Travel_Frequently,No,No
EMP_01672,Joshua Rivera,Female,Operations,Logistics Coordinator,31,2,4,4,3,2,7271,21,2,1,1,6,12,Travel_Frequently,No,No
EMP_00935,Ronald Martin,Male,Sales,Sales Director,31,3,2,3,3,2,6015,12,2,7,3,9,6,Travel_Rarely,No,No
EMP_01573,Charles Wright,Female,Quality Assurance,Quality Manager,29,3,4,2,3,2,10151,20,0,9,1,9,2,Non-Travel,No,Yes
EMP_01478,Susan King,Male,Engineering,Data Engineer,39,3,3,3,3,3,10927,20,0,5,3,6,4,Travel_Rarely,Yes,No
EMP_00243,Betty White,Male,Research & Development,Research Scientist,46,3,4,4,2,3,14690,18,0,8,5,13,4,Travel_Rarely,Yes,No
EMP_00989,Rebecca Jones,Female,Operations,Operations Manager,33,3,4,4,4,4,14126,13,2,4,1,8,18,Travel_Rarely,Yes,No
EMP_00198,Andrew Lewis,Female,Supply Chain,Supply Chain Analyst,34,3,2,4,2,3,7835,23,0,10,2,10,5,Travel_Frequently,No,No
EMP_01364,Donald Jackson,Male,Research & Development,R&D Manager,46,2,2,4,2,3,4303,12,1,6,4,16,7,Travel_Rarely,No,No
EMP_00003,Anthony Wilson,Male,Legal,Compliance Officer,45,2,4,3,3,4,14428,22,2,11,10,19,5,Travel_Frequently,No,No
EMP_00891,Joshua Anderson,Male,Supply Chain,Procurement Specialist,52,3,2,2,2,3,11666,17,2,15,9,17,17,Travel_Rarely,No,No
EMP_01392,James Sanchez,Female,Product,Product Owner,30,2,2,2,1,2,7951,22,2,6,3,8,2,Travel_Frequently,Yes,No
EMP_01852,Karen Hill,Female,Research & Development,R&D Manager,27,1,2,1,1,1,4948,11,1,0,0,1,15,Travel_Rarely,Yes,Yes
EMP_01690,Brian Rivera,Female,Administration,Administrative Coordinator,50,3,3,3,4,4,7020,11,1,3,2,21,13,Non-Travel,No,No
EMP_01597,Mary Baker,Male,Operations,Process Engineer,35,3,2,1,2,1,5485,17,2,9,4,11,24,Non-Travel,No,No
EMP_01507,Carol Robinson,Female,Legal,Legal Counsel,49,2,3,2,3,1,4477,14,3,6,4,15,11,Travel_Rarely,No,No
EMP_01723,Kenneth Thomas,Female,Quality Assurance,Quality Manager,45,3,3,3,1,2,3025,15,0,0,0,0,19,Travel_Frequently,Yes,Yes
EMP_00889,Kevin Martinez,Male,Operations,Process Engineer,42,3,3,3,3,2,7014,22,2,7,5,20,12,Travel_Rarely,Yes,No
EMP_00455,Andrew Wright,Female,IT,Security Analyst,51,5,3,4,3,4,10598,24,2,19,5,21,9,Non-Travel,No,No
EMP_00119,Jessica Davis,Female,Supply Chain,Procurement Specialist,28,3,3,3,2,3,7497,22,2,3,3,8,2,Non-Travel,No,No
EMP_01701,Jeffrey White,Male,Customer Service,Customer Success Manager,37,2,3,1,1,1,3514,15,0,5,3,16,19,Travel_Frequently,No,Yes
EMP_01754,Mary Young,Female,Operations,Quality Specialist,31,1,2,1,2,3,3199,13,0,2,2,8,28,Travel_Frequently,Yes,Yes
EMP_01809,Melissa Young,Female,Legal,Paralegal,33,1,2,1,3,3,6761,11,1,5,2,11,24,Travel_Frequently,No,Yes
EMP_00632,Robert Nelson,Male,Supply Chain,Inventory Manager,50,4,2,3,4,3,13339,24,0,12,8,18,2,Travel_Frequently,Yes,No
EMP_01947,Steven Taylor,Male,Finance,Controller,22,2,1,2,2,1,6171,10,0,0,0,2,23,Travel_Rarely,Yes,Yes
EMP_00476,Edward Brown,Female,Finance,Controller,41,3,4,3,4,3,6747,16,1,15,8,18,8,Travel_Rarely,No,No
EMP_00512,Brian Clark,Male,Operations,Quality Specialist,37,2,4,3,3,3,14765,13,0,13,1,17,5,Travel_Rarely,No,No
EMP_01630,Kimberly King,Female,Sales,Business Development,48,3,4,3,3,1,7942,14,1,5,3,24,1,Travel_Rarely,Yes,Yes
EMP_00040,Linda Robinson,Male,Supply Chain,Logistics Manager,31,3,3,4,2,2,7654,24,1,6,2,7,18,Travel_Frequently,Yes,No
EMP_01200,Jessica Torres,Female,Quality Assurance,QA Engineer,41,1,3,4,3,1,6441,16,2,5,1,14,17,Travel_Rarely,No,No
EMP_00770,David Williams,Female,Marketing,Content Manager,40,3,3,4,4,4,6110,16,1,6,6,15,8,Travel_Rarely,No,No
EMP_01846,Jeffrey Wilson,Female,Human Resources,Compensation Analyst,41,2,2,1,1,1,4903,12,1,4,3,15,18,Travel_Rarely,Yes,Yes
EMP_01449,Sarah Harris,Female,Engineering,Engineering Manager,24,2,3,3,1,3,7183,13,1,6,2,6,13,Travel_Rarely,Yes,No
EMP_01217,Mark White,Male,Supply Chain,Procurement Specialist,39,2,4,2,4,2,7213,16,3,3,2,8,13,Travel_Rarely,Yes,No
EMP_00866,Steven Thomas,Male,Marketing,Marketing Specialist,30,2,2,4,3,4,13479,17,2,6,4,9,19,Travel_Rarely,Yes,No
EMP_00945,Jessica Clark,Male,Research & Development,R&D Manager,39,4,2,4,4,4,12174,17,2,13,8,14,13,Travel_Rarely,No,No
EMP_01834,Daniel Martin,Male,IT,Network Engineer,24,3,2,1,1,1,4609,12,0,0,0,2,24,Travel_Frequently,Yes,Yes
EMP_00664,William Anderson,Male,Legal,Legal Counsel,46,3,3,3,2,4,7262,13,2,8,5,25,9,Travel_Rarely,No,No
EMP_01460,Michelle Green,Female,Quality Assurance,QA Lead,48,1,4,3,3,1,9977,15,3,8,4,23,8,Travel_Rarely,No,No
EMP_00666,Donald Hill,Female,Legal,Compliance Officer,42,4,4,3,4,2,12183,14,0,10,8,12,15,Travel_Rarely,No,No
EMP_01198,Andrew Green,Male,Research & Development,Research Scientist,29,4,2,2,3,3,8581,21,2,2,2,6,1,Travel_Rarely,No,No
EMP_01424,Kimberly Green,Male,Product,Product Analyst,38,2,2,3,3,3,4235,19,0,3,1,10,25,Travel_Rarely,No,No
EMP_00359,Jason Smith,Female,Administration,Office Manager,31,2,3,3,2,4,13852,22,3,4,3,4,4,Travel_Rarely,No,No
EMP_01291,Richard Clark,Female,Legal,Paralegal,30,3,2,4,3,3,8794,11,1,8,4,8,6,Travel_Rarely,No,Yes
EMP_01658,Daniel White,Female,Quality Assurance,QA Engineer,28,2,3,4,3,3,4315,11,1,4,4,5,23,Travel_Rarely,No,Yes
EMP_00763,George Brown,Female,Engineering,Data Engineer,55,4,3,3,2,4,8751,16,3,14,7,26,6,Travel_Rarely,No,No
EMP_01777,John Scott,Female,Operations,Logistics Coordinator,40,1,1,1,1,1,3080,10,0,2,2,5,10,Travel_Frequently,Yes,Yes
EMP_01132,John Allen,Male,Administration,Administrative Coordinator,50,2,4,2,1,3,10634,15,0,8,6,9,7,Travel_Rarely,No,No
EMP_00410,Jeffrey Hernandez,Male,Research & Development,R&D Manager,46,4,3,4,3,2,8947,24,1,16,5,25,6,Travel_Rarely,No,No
EMP_01775,Margaret Nelson,Male,Finance,Financial Analyst,36,2,2,2,2,1,3279,14,1,4,0,8,21,Travel_Rarely,Yes,Yes
EMP_00439,Kevin Robinson,Male,Finance,Controller,40,5,3,3,4,3,14608,16,0,5,4,17,11,Travel_Rarely,No,No
EMP_01322,George Clark,Male,Sales,Sales Director,46,2,3,1,3,3,6607,19,0,10,4,19,15,Travel_Frequently,No,No
EMP_00745,Timothy Thompson,Female,Product,Product Manager,54,3,3,4,4,2,9117,24,1,9,1,26,19,Travel_Rarely,Yes,No
EMP_01693,Ronald Nelson,Male,Research & Development,Research Scientist,35,4,4,1,3,3,9715,17,1,9,3,12,4,Non-Travel,No,No
EMP_00645,George Green,Male,IT,IT Manager,29,4,2,2,4,4,13776,18,1,5,4,9,8,Travel_Frequently,Yes,No
EMP_01548,Dorothy Johnson,Male,Finance,Treasury Analyst,29,4,3,3,2,3,9201,14,0,4,3,7,8,Travel_Rarely,No,No
EMP_01699,Jennifer Walker,Female,Human Resources,Recruiter,34,1,3,2,3,3,7932,19,0,6,1,9,6,Travel_Rarely,No,No
EMP_01164,Charles Thompson,Male,Sales,Sales Manager,46,3,3,1,4,1,4114,20,1,10,3,18,8,Travel_Rarely,Yes,No
EMP_01082,Donna Garcia,Female,Supply Chain,Inventory Manager,48,4,4,2,4,3,5203,12,1,5,5,5,23,Travel_Rarely,Yes,No
EMP_00466,Jessica Hill,Male,Quality Assurance,QA Engineer,30,5,3,4,3,4,8205,23,0,8,6,9,19,Travel_Frequently,Yes,No
EMP_00275,Elizabeth Garcia,Male,Legal,Legal Counsel,46,3,2,4,3,4,10504,24,1,19,4,26,19,Travel_Rarely,Yes,No
EMP_00615,Christopher Perez,Female,Product,UX Designer,47,3,3,3,4,2,13758,13,0,6,5,10,12,Travel_Rarely,No,No
EMP_01633,Margaret Flores,Male,Administration,Receptionist,45,4,2,4,2,2,8164,19,2,8,1,13,21,Travel_Rarely,No,No
EMP_01444,Donna Anderson,Female,Customer Service,Customer Success Manager,43,1,4,1,1,3,7466,11,3,4,1,5,9,Travel_Rarely,No,No
EMP_00412,Paul Rivera,Male,Legal,Paralegal,49,3,2,4,3,4,12901,13,0,16,6,29,6,Travel_Rarely,No,No
EMP_01232,Richard Robinson,Female,Customer Service,Service Representative,26,2,3,4,1,4,5658,11,0,6,4,6,17,Travel_Rarely,No,No
EMP_01760,Carol Martinez,Female,Quality Assurance,QA Engineer,38,3,2,1,1,3,4614,15,1,1,0,5,25,Travel_Rarely,Yes,Yes
EMP_00088,Stephanie Thompson,Female,Supply Chain,Logistics Manager,47,3,3,3,3,3,8578,17,2,3,3,7,4,Travel_Rarely,No,No
EMP_00858,Dorothy Torres,Female,Administration,Executive Assistant,28,2,2,3,4,3,11685,24,2,4,4,4,19,Non-Travel,No,No
EMP_00241,John Jackson,Female,Human Resources,Compensation Analyst,42,4,3,2,2,3,12513,22,1,10,6,19,13,Travel_Rarely,No,No
EMP_00299,Christopher Allen,Female,Supply Chain,Inventory Manager,43,3,3,4,4,3,10396,21,1,19,8,20,19,Travel_Rarely,No,No
EMP_01586,Ashley Nelson,Female,Product,Product Manager,24,3,3,4,4,2,8044,14,2,5,2,5,8,Travel_Rarely,Yes,No
EMP_01351,Sarah Hernandez,Female,IT,IT Manager,41,1,2,3,3,1,4066,14,0,1,1,14,10,Travel_Rarely,No,No
EMP_01555,Dorothy Brown,Female,Administration,Receptionist,24,3,3,2,4,2,8453,12,0,10,1,10,14,Travel_Frequently,Yes,Yes
EMP_00701,Thomas Sanchez,Female,Legal,Compliance Officer,36,4,3,4,2,2,9132,23,1,6,5,7,5,Travel_Rarely,Yes,No
EMP_01912,Patricia Williams,Female,Engineering,Data Engineer,35,2,2,1,1,2,4061,13,0,4,0,13,11,Travel_Rarely,Yes,Yes
EMP_00255,John Wilson,Female,Product,Product Owner,48,2,3,3,3,2,8721,14,2,10,7,27,15,Travel_Frequently,No,No
EMP_00693,Carol Allen,Female,Human Resources,Recruiter,34,4,2,4,3,4,14099,20,2,12,8,14,13,Travel_Rarely,No,No
EMP_00741,Melissa Scott,Female,Sales,Sales Director,37,3,3,4,3,3,7686,16,0,5,5,17,17,Travel_Frequently,No,No
EMP_00607,Charles Nguyen,Female,Product,Product Analyst,53,2,2,4,4,3,7500,12,1,6,5,9,8,Non-Travel,No,No
EMP_00304,Mark King,Female,Quality Assurance,Quality Manager,38,4,3,4,3,3,6493,17,0,15,2,17,5,Travel_Rarely,No,No
EMP_00115,Deborah Jones,Male,Marketing,Brand Strategist,31,3,3,3,2,2,14764,12,0,8,8,11,4,Non-Travel,No,No
EMP_01819,David King,Female,Legal,Compliance Officer,35,1,3,3,1,2,6558,10,0,0,0,9,27,Non-Travel,Yes,Yes
EMP_00263,Michelle Smith,Male,Administration,Receptionist,38,2,3,4,3,4,8483,24,2,7,5,9,14,Travel_Rarely,No,No
EMP_01818,Jennifer Sanchez,Male,Research & Development,Innovation Specialist,45,3,2,1,3,1,3077,11,0,5,3,24,30,Travel_Frequently,Yes,Yes
EMP_00749,Lisa Moore,Female,Engineering,Engineering Manager,42,3,2,4,4,4,12744,22,0,17,10,19,5,Travel_Rarely,No,No
EMP_00696,Thomas Hall,Female,Administration,Receptionist,32,5,4,3,3,4,12666,12,0,7,3,10,10,Travel_Rarely,No,No
EMP_01588,Jennifer Thomas,Female,Finance,Financial Analyst,50,2,3,2,1,2,6649,11,0,5,2,6,2,Travel_Rarely,Yes,No
EMP_01790,Paul Gonzalez,Female,Legal,Paralegal,30,1,1,2,2,2,5663,14,0,2,1,10,12,Travel_Frequently,Yes,Yes
EMP_00589,Betty Hall,Male,Sales,Sales Representative,31,2,3,4,3,4,12524,16,1,4,4,5,10,Travel_Frequently,No,No
EMP_00966,Barbara Hill,Female,Product,Product Analyst,37,3,4,4,3,4,13500,21,1,5,3,11,6,Travel_Rarely,Yes,No
EMP_00178,Paul Brown,Female,IT,Network Engineer,29,3,3,4,4,3,14061,13,0,5,3,6,14,Non-Travel,No,No
EMP_01960,Sandra Wright,Female,Product,Product Owner,32,3,1,2,1,2,4371,15,0,4,3,6,21,Non-Travel,Yes,Yes
EMP_01794,Michael Baker,Female,Administration,Office Manager,22,1,1,2,3,2,5343,10,0,1,1,1,21,Travel_Frequently,Yes,Yes
EMP_00157,Kimberly Williams,Female,IT,Security Analyst,31,4,3,2,3,2,14529,24,2,3,2,3,10,Non-Travel,No,No
EMP_00876,Sarah Williams,Male,Legal,Contract Specialist,31,2,4,3,3,4,12420,14,0,9,1,10,3,Travel_Rarely,No,No
EMP_01367,Brian Rivera,Female,Engineering,Engineering Manager,25,2,4,4,2,2,4872,14,1,8,1,8,3,Travel_Rarely,No,No
EMP_00121,Matthew Torres,Male,Research & Development,R&D Manager,38,4,3,4,3,3,13362,16,2,14,8,16,18,Travel_Rarely,No,No
EMP_00546,Brian Rivera,Male,Human Resources,Recruiter,34,2,3,4,4,3,7134,17,3,7,2,8,8,Travel_Rarely,No,No
EMP_01360,Steven Thomas,Male,Administration,Administrative Coordinator,46,4,3,3,2,1,6806,15,1,9,3,13,24,Travel_Rarely,No,Yes
EMP_00473,Rebecca Garcia,Male,Engineering,Engineering Manager,30,2,2,3,3,3,9845,22,1,6,5,10,17,Travel_Rarely,No,No
EMP_01451,Sarah Rivera,Male,Finance,Financial Analyst,39,3,4,2,1,4,9312,11,1,2,2,14,20,Travel_Frequently,No,No
EMP_01574,Mary Hall,Male,Engineering,DevOps Engineer,46,2,4,2,2,2,5565,14,2,10,2,12,7,Travel_Rarely,Yes,No
EMP_00065,Mark Smith,Female,Customer Service,Customer Success Manager,45,2,4,3,4,4,12704,13,1,19,6,24,7,Non-Travel,Yes,No
EMP_01357,Laura Moore,Male,Research & Development,R&D Engineer,40,2,3,2,2,4,7943,11,1,6,5,15,10,Travel_Rarely,No,No
EMP_01304,Dorothy Martin,Male,Finance,Financial Analyst,33,2,2,2,2,2,8238,19,1,1,1,7,8,Travel_Rarely,No,No
EMP_00847,Susan Johnson,Male,Sales,Business Development,35,5,3,3,2,4,13700,14,1,8,7,12,18,Travel_Rarely,Yes,No
EMP_00548,Timothy Nguyen,Male,Sales,Account Executive,44,4,2,3,4,4,11191,18,0,19,2,20,3,Travel_Rarely,No,No
EMP_00734,Mark Anderson,Female,Research & Development,Innovation Specialist,38,2,4,3,4,3,9532,21,2,16,1,18,5,Non-Travel,No,No
EMP_01111,Lisa Garcia,Female,Operations,Operations Analyst,34,3,3,2,2,2,8839,16,1,7,0,9,19,Travel_Rarely,Yes,No
EMP_01324,Timothy Scott,Male,Quality Assurance,QA Engineer,47,2,3,2,3,3,6262,22,0,6,5,10,8,Travel_Rarely,No,No
EMP_01461,Daniel Sanchez,Female,Quality Assurance,QA Engineer,30,1,4,2,2,3,8828,20,3,3,1,5,15,Travel_Frequently,Yes,No
EMP_01344,Rebecca Garcia,Female,Operations,Operations Manager,44,3,3,4,2,3,8235,17,2,1,1,8,17,Travel_Rarely,No,Yes
EMP_00335,Mark Taylor,Female,Product,Product Manager,49,4,2,4,4,4,7059,22,1,7,5,27,13,Travel_Rarely,No,No
EMP_00526,Donald Walker,Male,Finance,Accountant,38,4,3,3,3,3,13285,17,2,13,2,16,9,Travel_Rarely,No,No
EMP_00293,James King,Male,Engineering,Senior Engineer,44,3,4,4,3,2,9102,22,1,20,1,23,15,Travel_Rarely,No,No
EMP_01125,Kevin Anderson,Female,Engineering,Software Engineer,46,3,4,4,1,2,8846,19,2,2,0,23,10,Travel_Frequently,No,No
EMP_00292,Jeffrey Lopez,Male,Marketing,Marketing Specialist,29,3,4,4,3,4,8385,14,1,4,3,8,20,Travel_Rarely,No,No
EMP_01518,Nancy Hernandez,Female,Finance,Finance Manager,35,3,2,1,3,1,8460,13,1,7,1,13,16,Travel_Rarely,Yes,Yes
EMP_00779,Michael Scott,Male,Quality Assurance,Quality Manager,31,2,3,3,4,4,9049,25,3,8,8,9,11,Non-Travel,No,No
EMP_01663,Michael Jackson,Male,Sales,Business Development,26,3,2,3,3,2,7202,19,1,6,2,6,2,Travel_Frequently,Yes,No
EMP_01990,Betty Torres,Male,Operations,Quality Specialist,34,2,3,1,1,3,6754,15,0,3,3,12,13,Travel_Frequently,No,Yes
EMP_00494,Ashley Taylor,Female,Product,Product Manager,46,5,3,3,3,4,14938,24,0,3,3,18,12,Non-Travel,Yes,No
EMP_00041,Steven Harris,Female,Legal,Paralegal,29,2,3,4,2,4,11431,23,1,4,3,7,16,Travel_Frequently,Yes,No
EMP_00947,Rebecca Rodriguez,Male,Operations,Quality Specialist,48,3,3,4,2,3,12493,19,0,18,3,27,1,Travel_Rarely,No,No
EMP_00182,Emily Gonzalez,Male,Engineering,Senior Engineer,28,2,3,3,3,4,13361,12,0,4,4,7,2,Travel_Rarely,No,No
EMP_01640,Jessica Ramirez,Male,Human Resources,HR Specialist,36,3,4,4,2,2,4305,14,0,8,2,13,5,Travel_Frequently,No,No
EMP_00954,John Davis,Male,IT,Network Engineer,50,3,3,4,3,4,6708,18,1,6,1,13,11,Travel_Frequently,No,No
EMP_01727,Kimberly Johnson,Female,Sales,Business Development,29,1,1,3,2,2,6317,13,1,3,1,4,11,Travel_Frequently,No,Yes
EMP_01829,Sarah Smith,Male,Customer Service,Service Representative,32,2,2,1,1,1,5518,14,0,1,1,5,25,Travel_Frequently,Yes,Yes
EMP_00054,Kimberly King,Female,IT,System Administrator,38,2,4,4,2,3,8149,15,2,10,6,13,19,Travel_Rarely,No,No
EMP_00027,John Moore,Male,Supply Chain,Logistics Manager,44,5,2,4,3,4,6916,24,3,14,10,17,8,Travel_Rarely,Yes,No
EMP_00159,Ashley Jackson,Male,Marketing,Marketing Specialist,37,3,2,3,4,2,6881,13,1,12,6,16,6,Travel_Rarely,Yes,No
EMP_01248,James Flores,Female,Operations,Operations Manager,43,1,3,4,3,1,7458,20,0,8,4,16,14,Travel_Rarely,No,No
EMP_00011,Kimberly Hill,Female,Supply Chain,Supply Chain Analyst,55,4,2,3,4,4,9921,19,1,12,4,28,8,Travel_Rarely,No,No
EMP_00634,Edward Lopez,Female,Customer Service,Service Manager,39,4,4,3,3,3,13073,13,2,15,5,16,5,Travel_Rarely,No,No
EMP_01282,George Clark,Female,Marketing,Digital Marketing,36,3,3,3,2,2,9606,12,2,6,2,12,22,Travel_Rarely,No,No
EMP_01873,Joshua Ramirez,Female,Supply Chain,Inventory Manager,26,1,3,1,3,3,6599,15,0,1,0,1,25,Travel_Frequently,Yes,Yes
EMP_01950,Betty Thomas,Female,Sales,Sales Representative,44,2,1,2,2,2,5839,13,0,2,0,20,27,Travel_Rarely,Yes,Yes
EMP_00203,Mary Jackson,Male,Supply Chain,Logistics Manager,38,5,2,3,3,3,9610,19,1,14,2,17,11,Non-Travel,No,No
EMP_00773,Carol Hall,Female,Customer Service,Service Representative,32,2,3,4,3,4,7191,15,0,3,1,3,4,Travel_Rarely,Yes,No
EMP_01575,Barbara Allen,Male,Research & Development,R&D Manager,35,1,3,4,3,1,7807,14,1,7,5,13,19,Travel_Rarely,Yes,No
EMP_01325,Daniel Torres,Male,Operations,Process Engineer,33,3,3,2,4,1,4448,16,0,1,1,5,3,Travel_Rarely,No,No
EMP_00465,Richard Rodriguez,Male,Administration,Receptionist,28,3,3,3,3,2,9955,23,1,4,1,5,11,Travel_Frequently,Yes,No
EMP_00703,Richard Perez,Male,Operations,Operations Manager,32,5,3,3,3,4,8390,15,1,4,3,9,7,Travel_Frequently,Yes,No
EMP_00539,Anthony Flores,Female,Administration,Administrative Coordinator,31,3,3,4,3,4,6753,24,2,3,1,5,16,Non-Travel,Yes,No
EMP_01568,Jessica Anderson,Male,Engineering,Engineering Manager,49,3,3,3,3,2,7606,17,3,1,0,9,6,Travel_Rarely,No,No
EMP_00201,Christopher Flores,Male,Quality Assurance,Test Analyst,33,2,2,3,2,3,9022,15,2,5,2,7,2,Travel_Rarely,Yes,No
EMP_01277,Donald Adams,Male,Finance,Accountant,43,2,3,3,3,3,5966,17,1,4,2,17,4,Non-Travel,Yes,No
EMP_01765,Kevin Wilson,Female,Sales,Sales Manager,33,3,2,1,2,1,5277,13,0,3,1,4,28,Travel_Frequently,No,Yes
EMP_00454,Donna Perez,Female,Supply Chain,Procurement Specialist,52,4,3,3,4,4,6935,24,0,3,2,26,13,Travel_Frequently,Yes,No
EMP_00967,Amanda Young,Female,Product,Product Analyst,52,4,4,2,2,3,13581,23,1,19,3,27,3,Travel_Rarely,No,No
EMP_00298,Jessica Gonzalez,Female,Supply Chain,Procurement Specialist,38,4,4,4,4,4,9428,23,0,6,1,16,16,Travel_Rarely,No,No
EMP_00117,William Wright,Female,Marketing,Marketing Manager,54,2,4,3,4,3,6549,15,1,11,7,11,4,Travel_Rarely,Yes,No
EMP_01566,Edward Nelson,Female,IT,IT Specialist,28,3,3,2,3,4,7763,12,1,9,3,9,13,Travel_Frequently,Yes,No
EMP_01614,Ryan King,Male,Research & Development,Research Scientist,34,2,3,2,4,2,6146,18,1,1,0,5,14,Travel_Rarely,No,No
EMP_00571,Deborah Taylor,Male,Quality Assurance,Test Analyst,45,5,2,4,4,4,10815,21,2,14,7,16,3,Travel_Rarely,No,No
EMP_01501,Ronald Young,Male,Customer Service,Support Specialist,25,1,4,1,2,2,8488,20,1,8,3,8,15,Travel_Rarely,No,No
EMP_01003,Thomas Adams,Male,Research & Development,Innovation Specialist,43,2,2,2,4,3,9642,16,3,5,0,9,15,Non-Travel,Yes,No
EMP_01365,John Jones,Female,Customer Service,Service Representative,45,4,3,3,2,1,8448,17,2,1,0,15,6,Travel_Frequently,No,No
EMP_01428,Timothy Young,Female,Sales,Sales Director,49,2,3,1,1,2,4471,13,3,3,3,6,10,Travel_Rarely,No,No
EMP_00820,Michael Jackson,Female,IT,Network Engineer,53,3,3,3,3,3,11091,17,1,20,10,26,12,Travel_Rarely,No,No
EMP_00220,Jennifer Moore,Male,Supply Chain,Logistics Manager,31,3,3,2,2,2,7117,19,2,3,2,10,6,Travel_Rarely,No,No
EMP_01667,Melissa Rodriguez,Male,Research & Development,R&D Engineer,33,1,4,2,3,1,10686,17,1,9,5,9,1,Travel_Rarely,Yes,Yes
EMP_00051,Linda Martin,Female,Engineering,Senior Engineer,32,5,4,4,2,4,8954,24,0,6,3,9,11,Travel_Rarely,No,No
EMP_01705,James Miller,Male,Research & Development,Innovation Specialist,41,3,3,3,2,1,6977,12,0,4,0,10,19,Travel_Frequently,Yes,Yes
EMP_00429,Jessica Davis,Male,Operations,Quality Specialist,28,4,2,2,4,4,14224,22,3,6,3,8,18,Non-Travel,No,No
EMP_00406,Lisa Jones,Male,Product,UX Designer,40,2,2,3,3,4,6515,13,3,13,8,15,12,Travel_Rarely,No,No
EMP_00544,Deborah Garcia,Female,Legal,Contract Specialist,52,3,3,4,4,4,7196,14,2,5,4,31,11,Travel_Rarely,No,No
EMP_01521,Christopher Hall,Female,Operations,Operations Analyst,34,2,3,4,3,4,7770,12,2,3,0,6,25,Travel_Frequently,No,Yes
EMP_00189,Carol Robinson,Male,Sales,Sales Representative,45,3,2,4,4,3,11340,18,0,8,3,8,11,Non-Travel,No,No
EMP_01441,Mark Sanchez,Female,Sales,Account Executive,50,2,2,2,4,2,4535,22,1,7,2,9,2,Travel_Rarely,Yes,Yes
EMP_01966,Ashley Anderson,Female,Product,UX Designer,40,3,3,3,1,2,5328,12,0,4,0,9,14,Travel_Frequently,No,Yes
EMP_00490,Christopher Smith,Male,Human Resources,HR Manager,53,3,2,2,4,2,13203,18,2,7,2,12,11,Travel_Rarely,No,No
EMP_00627,Stephanie Wilson,Male,Supply Chain,Inventory Manager,54,3,3,3,4,4,9552,20,0,9,5,20,1,Non-Travel,No,No
EMP_00578,Donna Lopez,Male,Engineering,Data Engineer,43,2,3,4,4,4,12247,23,1,6,3,8,11,Non-Travel,No,No
EMP_01732,Nancy Green,Male,Marketing,Marketing Specialist,31,1,1,1,1,1,5029,12,0,4,3,4,16,Travel_Rarely,No,Yes
EMP_00066,Ronald Wilson,Female,Administration,Office Manager,50,2,3,4,2,4,13493,22,2,13,2,26,17,Non-Travel,No,No
EMP_00537,Nancy Hill,Female,Supply Chain,Inventory Manager,35,3,3,4,4,3,11046,18,2,7,4,11,14,Non-Travel,Yes,No
EMP_01048,Matthew Hernandez,Male,Sales,Sales Manager,46,1,2,3,1,3,6453,14,2,4,2,15,2,Travel_Rarely,No,Yes
EMP_01006,Kimberly Lopez,Male,Marketing,Digital Marketing,47,1,4,4,3,1,10024,17,1,7,0,18,11,Non-Travel,Yes,Yes
EMP_00140,Kimberly Davis,Male,Customer Service,Support Specialist,51,5,4,3,4,4,10485,14,2,3,2,31,4,Non-Travel,No,No
